name	scientific_name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
SRR7998201	Cronobacter condimenti	1163710	S	6	1	7	0.0
SRR7998201	Cronobacter turicensis	413502	S	4	2	6	0.0
SRR7998201	Lelliottia amnigena	61646	S	25	1	26	1e-05
SRR7998201	Lelliottia sp. WB101	2153385	S	16	2	18	0.0
SRR7998201	Lelliottia jeotgali	1907578	S	13	2	15	0.0
SRR7998201	Lelliottia nimipressuralis	69220	S	5	1	6	0.0
SRR7998201	Enterobacteriaceae bacterium w17	2282309	S	26	11	37	1e-05
SRR7998201	Enterobacteriaceae bacterium strain FGI 57	693444	S	15	0	15	0.0
SRR7998201	Plautia stali symbiont	891974	S	5	0	5	0.0
SRR7998201	Candidatus Hamiltonella defensa	138072	S	4	1	5	0.0
SRR7998201	Kosakonia cowanii	208223	S	22	0	22	1e-05
SRR7998201	Kosakonia oryzae	497725	S	20	9	29	1e-05
SRR7998201	Kosakonia sacchari	1158459	S	5	0	5	0.0
SRR7998201	Shigella dysenteriae	622	S	41	61	102	3e-05
SRR7998201	Shigella flexneri	623	S	4	7	11	0.0
SRR7998201	Raoultella ornithinolytica	54291	S	27	14	41	1e-05
SRR7998201	Raoultella planticola	575	S	5	0	5	0.0
SRR7998201	[Enterobacter] lignolyticus	1334193	S	19	0	19	0.0
SRR7998201	Pluralibacter gergoviae	61647	S	16	0	16	0.0
SRR7998201	Cedecea neteri	158822	S	21	0	21	1e-05
SRR7998201	Leclercia sp. LSNIH1	1920114	S	5	14	19	0.0
SRR7998201	Gibbsiella quercinecans	929813	S	6	0	6	0.0
SRR7998201	Shimwellia blattae	563	S	6	0	6	0.0
SRR7998201	Kluyvera intermedia	61648	S	5	0	5	0.0
SRR7998201	Yersinia pestis	632	S	5	93	98	2e-05
SRR7998201	Serratia marcescens	615	S	8	12	20	0.0
SRR7998201	Serratia fonticola	47917	S	6	0	6	0.0
SRR7998201	Serratia liquefaciens	614	S	5	0	5	0.0
SRR7998201	Chania multitudinisentens	1639108	S	5	0	5	0.0
SRR7998201	Pantoea gaviniae	665914	S	34	9	43	1e-05
SRR7998201	Pantoea rwandensis	1076550	S	21	3	24	1e-05
SRR7998201	Pantoea alhagi	1891675	S	6	1	7	0.0
SRR7998201	Pantoea ananatis	553	S	5	0	5	0.0
SRR7998201	Erwinia gerundensis	1619313	S	5	0	5	0.0
SRR7998201	Erwinia tasmaniensis	338565	S	4	1	5	0.0
SRR7998201	Dickeya chrysanthemi	556	S	8	2	10	0.0
SRR7998201	Dickeya dadantii	204038	S	5	6	11	0.0
SRR7998201	Pectobacterium carotovorum	554	S	6	1	7	0.0
SRR7998201	Brenneria sp. EniD312	598467	S	8	0	8	0.0
SRR7998201	Edwardsiella hoshinae	93378	S	26	6	32	1e-05
SRR7998201	Edwardsiella ictaluri	67780	S	6	4	10	0.0
SRR7998201	Hafnia alvei	569	S	4	2	6	0.0
SRR7998201	Xenorhabdus doucetiae	351671	S	4	3	7	0.0
SRR7998201	Morganella morganii	582	S	8	0	8	0.0
SRR7998201	Proteus mirabilis	584	S	4	3	7	0.0
SRR7998201	Leminorella richardii	158841	S	4	1	5	0.0
SRR7998201	Plesiomonas shigelloides	703	S	5	0	5	0.0
SRR7998201	Mycobacterium tuberculosis	1773	S	79	2558	2637	0.00066
SRR7998201	Mycobacterium canettii	78331	S	10	3	13	0.0
SRR7998201	Mycobacterium avium	1764	S	37	2	39	1e-05
SRR7998201	Mycobacteroides abscessus	36809	S	285	6	291	7e-05
SRR7998201	Rothia mucilaginosa	43675	S	4	0	4	0.0
SRR7998201	Eggerthella lenta	84112	S	6	0	6	0.0
SRR7998201	Streptococcus mitis	28037	S	12	5	17	0.0
SRR7998201	Streptococcus sp. oral taxon 431	712633	S	8	1	9	0.0
SRR7998201	Streptococcus sp. NPS 308	1902136	S	5	3	8	0.0
SRR7998201	Streptococcus pneumoniae	1313	S	5	4	9	0.0
SRR7998201	Streptococcus oralis	1303	S	4	5	9	0.0
SRR7998201	Streptococcus sp. I-G2	1156431	S	4	10	14	0.0
SRR7998201	Enterococcus faecalis	1351	S	57	3	60	1e-05
SRR7998201	Listeria monocytogenes	1639	S	17	4	21	1e-05
SRR7998201	Filifactor alocis	143361	S	4	0	4	0.0
SRR7998201	Bacteroides fragilis	817	S	5	0	5	0.0
SRR7998201	Homo sapiens	9606	S	151	0	151	4e-05
SRR7998201	Salmonella phage SEN22	1647458	S	154	114	268	7e-05
SRR7998201	Salmonella phage vB_SosS_Oslo	1168549	S	50	58	108	3e-05
SRR7998201	Edwardsiella virus MSW3	1980941	S	4	0	4	0.0
SRR4419666	Salmonella enterica	28901	S	2458519	93219	2551738	0.99553
SRR4419666	Salmonella bongori	54736	S	167	0	167	7e-05
SRR4419666	Escherichia coli	562	S	4150	580	4730	0.00185
SRR4419666	Escherichia albertii	208962	S	34	0	34	1e-05
SRR4419666	Escherichia fergusonii	564	S	12	0	12	0.0
SRR4419666	Escherichia marmotae	1499973	S	9	0	9	0.0
SRR4419666	Klebsiella pneumoniae	573	S	170	64	234	9e-05
SRR4419666	Klebsiella oxytoca	571	S	14	0	14	1e-05
SRR4419666	Klebsiella variicola	244366	S	10	3	13	1e-05
SRR4419666	Klebsiella michiganensis	1134687	S	8	2	10	0.0
SRR4419666	Klebsiella aerogenes	548	S	7	0	7	0.0
SRR4419666	Klebsiella quasivariicola	2026240	S	5	0	5	0.0
SRR4419666	Citrobacter freundii	546	S	24	26	50	2e-05
SRR4419666	Citrobacter werkmanii	67827	S	19	2	21	1e-05
SRR4419666	Citrobacter freundii complex sp. CFNIH2	2066049	S	5	3	8	0.0
SRR4419666	Citrobacter youngae	133448	S	4	6	10	0.0
SRR4419666	Citrobacter koseri	545	S	32	0	32	1e-05
SRR4419666	Citrobacter sp. CRE-46	1703250	S	23	27	50	2e-05
SRR4419666	Citrobacter rodentium	67825	S	15	0	15	1e-05
SRR4419666	Citrobacter amalonaticus	35703	S	11	9	20	1e-05
SRR4419666	Citrobacter farmeri	67824	S	9	0	9	0.0
SRR4419666	Citrobacter sp. CFNIH10	1920110	S	5	10	15	1e-05
SRR4419666	Enterobacter cloacae	550	S	33	18	51	2e-05
SRR4419666	Enterobacter asburiae	61645	S	13	2	15	1e-05
SRR4419666	Enterobacter hormaechei	158836	S	9	15	24	1e-05
SRR4419666	Enterobacter cancerogenus	69218	S	8	0	8	0.0
SRR4419666	Enterobacter cloacae complex sp. ECNIH7	1915310	S	6	2	8	0.0
SRR4419666	Enterobacter sp. SA187	1914861	S	13	1	14	1e-05
SRR4419666	Enterobacter sp. FY-07	1692238	S	8	0	8	0.0
SRR4419666	Enterobacter sp. R4-368	1166130	S	6	0	6	0.0
SRR4419666	Enterobacteriaceae bacterium strain FGI 57	693444	S	15	3	18	1e-05
SRR4419666	Plautia stali symbiont	891974	S	7	0	7	0.0
SRR4419666	Blochmannia endosymbiont of Camponotus (Colobopsis) obliquus	1505597	S	4	0	4	0.0
SRR4419666	secondary endosymbiont of Trabutina mannipara	1835721	S	6	1	7	0.0
SRR4419666	Candidatus Doolittlea endobia	1778262	S	5	0	5	0.0
SRR4419666	Kosakonia cowanii	208223	S	19	0	19	1e-05
SRR4419666	Kosakonia oryzae	497725	S	13	6	19	1e-05
SRR4419666	Cronobacter sakazakii	28141	S	9	9	18	1e-05
SRR4419666	Cronobacter dublinensis	413497	S	8	0	8	0.0
SRR4419666	Cronobacter condimenti	1163710	S	5	0	5	0.0
SRR4419666	Lelliottia amnigena	61646	S	20	0	20	1e-05
SRR4419666	Lelliottia jeotgali	1907578	S	7	1	8	0.0
SRR4419666	[Enterobacter] lignolyticus	1334193	S	18	0	18	1e-05
SRR4419666	Pluralibacter gergoviae	61647	S	16	0	16	1e-05
SRR4419666	Leclercia sp. LSNIH1	1920114	S	7	9	16	1e-05
SRR4419666	Raoultella ornithinolytica	54291	S	9	4	13	1e-05
SRR4419666	Shigella dysenteriae	622	S	11	1	12	0.0
SRR4419666	Cedecea neteri	158822	S	12	0	12	0.0
SRR4419666	Gibbsiella quercinecans	929813	S	9	0	9	0.0
SRR4419666	Kluyvera intermedia	61648	S	4	0	4	0.0
SRR4419666	Shimwellia blattae	563	S	4	0	4	0.0
SRR4419666	Pantoea sp. PSNIH2	1484157	S	4212	172	4384	0.00171
SRR4419666	Pantoea gaviniae	665914	S	31	0	31	1e-05
SRR4419666	Pantoea stewartii	66269	S	6	0	6	0.0
SRR4419666	Pantoea sp. At-9b	592316	S	4	0	4	0.0
SRR4419666	Pantoea alhagi	1891675	S	4	0	4	0.0
SRR4419666	Candidatus Erwinia sp. ErCipseudotaxifoliae	1922217	S	6	0	6	0.0
SRR4419666	Tatumella ptyseos	82987	S	10	0	10	0.0
SRR4419666	Buchnera aphidicola	9	S	5	0	5	0.0
SRR4419666	Pectobacterium carotovorum	554	S	33	2	35	1e-05
SRR4419666	Candidatus Sodalis pierantonius	1486991	S	11	0	11	0.0
SRR4419666	Sodalis endosymbiont of Henestaris halophilus	1929246	S	6	0	6	0.0
SRR4419666	Yersinia pestis	632	S	19	29	48	2e-05
SRR4419666	Serratia marcescens	615	S	7	3	10	0.0
SRR4419666	Serratia fonticola	47917	S	7	0	7	0.0
SRR4419666	Serratia plymuthica	82996	S	5	1	6	0.0
SRR4419666	Candidatus Fukatsuia symbiotica	1878942	S	4	0	4	0.0
SRR4419666	Xenorhabdus bovienii	40576	S	8	2	10	0.0
SRR4419666	Xenorhabdus poinarii	40577	S	5	1	6	0.0
SRR4419666	Proteus mirabilis	584	S	15	4	19	1e-05
SRR4419666	Edwardsiella ictaluri	67780	S	10	2	12	0.0
SRR4419666	Obesumbacterium proteus	82983	S	4	1	5	0.0
SRR4419666	Acinetobacter johnsonii	40214	S	23	14	37	1e-05
SRR4419666	Pseudomonas putida	303	S	4	1	5	0.0
SRR4419666	Stenotrophomonas maltophilia	40324	S	22	2	24	1e-05
SRR4419666	Photobacterium damselae	38293	S	11	0	11	0.0
SRR4419666	Pasteurella multocida	747	S	5	0	5	0.0
SRR4419666	Aeromonas veronii	654	S	5	0	5	0.0
SRR4419666	Thiolapillus brandeum	1076588	S	4	0	4	0.0
SRR4419666	Bradyrhizobium sp. SK17	2057741	S	398	34	432	0.00017
SRR4419666	Bradyrhizobium erythrophlei	1437360	S	24	1	25	1e-05
SRR4419666	Bradyrhizobium sp. 2 39S1MB	1404768	S	12	6	18	1e-05
SRR4419666	Bradyrhizobium icense	1274631	S	9	0	9	0.0
SRR4419666	Bradyrhizobium diazoefficiens	1355477	S	8	4	12	0.0
SRR4419666	Bradyrhizobium ottawaense	931866	S	7	22	29	1e-05
SRR4419666	Bradyrhizobium oligotrophicum	44255	S	7	0	7	0.0
SRR4419666	Bradyrhizobium sp. CCGE-LA001	1223566	S	6	1	7	0.0
SRR4419666	Bradyrhizobium sp. BTAi1	288000	S	6	0	6	0.0
SRR4419666	Bradyrhizobium sp. ORS 278	114615	S	6	0	6	0.0
SRR4419666	Bradyrhizobium sp. ORS 285	115808	S	5	0	5	0.0
SRR4419666	Bradyrhizobium sp. S23321	335659	S	4	0	4	0.0
SRR4419666	Bradyrhizobium japonicum	375	S	4	5	9	0.0
SRR4419666	Bradyrhizobium sp. 3 85S1MB	1404367	S	4	2	6	0.0
SRR4419666	Bradyrhizobium sp. G22	1839752	S	4	8	12	0.0
SRR4419666	Rhodopseudomonas palustris	1076	S	18	1	19	1e-05
SRR4419666	Afipia sp. GAS231	1882747	S	7	1	8	0.0
SRR4419666	Methylobacterium aquaticum	270351	S	6	8	14	1e-05
SRR4419666	Sphingomonas sp. LK11	1390395	S	41	0	41	2e-05
SRR4419666	Sphingomonas melonis	152682	S	24	4	28	1e-05
SRR4419666	Bordetella pertussis	520	S	29	59	88	3e-05
SRR4419666	Burkholderia pseudomallei	28450	S	4	3	7	0.0
SRR4419666	Cupriavidus gilardii	82541	S	6	0	6	0.0
SRR4419666	Cutibacterium acnes	1747	S	6	-1	5	0.0
SRR4419666	Homo sapiens	9606	S	54	0	54	2e-05
ISLHD_2019_28	Salmonella enterica	28901	S	2043140	175122	2218262	0.99889
ISLHD_2019_28	Salmonella bongori	54736	S	109	1	110	5e-05
ISLHD_2019_28	Escherichia coli	562	S	652	697	1349	0.00061
ISLHD_2019_28	Escherichia albertii	208962	S	81	8	89	4e-05
ISLHD_2019_28	Escherichia fergusonii	564	S	9	3	12	1e-05
ISLHD_2019_28	Escherichia marmotae	1499973	S	5	0	5	0.0
ISLHD_2019_28	Klebsiella pneumoniae	573	S	122	212	334	0.00015
ISLHD_2019_28	Klebsiella aerogenes	548	S	6	0	6	0.0
ISLHD_2019_28	Klebsiella oxytoca	571	S	5	0	5	0.0
ISLHD_2019_28	Klebsiella variicola	244366	S	4	1	5	0.0
ISLHD_2019_28	Klebsiella michiganensis	1134687	S	4	0	4	0.0
ISLHD_2019_28	Enterobacter cloacae	550	S	25	24	49	2e-05
ISLHD_2019_28	Enterobacter cancerogenus	69218	S	17	0	17	1e-05
ISLHD_2019_28	Enterobacter hormaechei	158836	S	5	59	64	3e-05
ISLHD_2019_28	Enterobacter sp. R4-368	1166130	S	5	0	5	0.0
ISLHD_2019_28	Enterobacter sp. FY-07	1692238	S	4	0	4	0.0
ISLHD_2019_28	Citrobacter werkmanii	67827	S	24	5	29	1e-05
ISLHD_2019_28	Citrobacter freundii	546	S	10	16	26	1e-05
ISLHD_2019_28	Citrobacter koseri	545	S	32	3	35	2e-05
ISLHD_2019_28	Citrobacter rodentium	67825	S	8	0	8	0.0
ISLHD_2019_28	Citrobacter amalonaticus	35703	S	6	0	6	0.0
ISLHD_2019_28	Citrobacter sp. CRE-46	1703250	S	5	12	17	1e-05
ISLHD_2019_28	Citrobacter sp. FDAARGOS_156	1702170	S	4	0	4	0.0
ISLHD_2019_28	Enterobacteriaceae bacterium strain FGI 57	693444	S	4	1	5	0.0
ISLHD_2019_28	secondary endosymbiont of Ctenarytaina eucalypti	1199245	S	4	0	4	0.0
ISLHD_2019_28	Cronobacter dublinensis	413497	S	4	4	8	0.0
ISLHD_2019_28	Lelliottia amnigena	61646	S	6	0	6	0.0
ISLHD_2019_28	Lelliottia jeotgali	1907578	S	4	0	4	0.0
ISLHD_2019_28	[Enterobacter] lignolyticus	1334193	S	4	0	4	0.0
ISLHD_2019_28	Proteus mirabilis	584	S	42	1	43	2e-05
ISLHD_2019_28	Pectobacterium carotovorum	554	S	28	3	31	1e-05
ISLHD_2019_28	Candidatus Sodalis pierantonius	1486991	S	5	1	6	0.0
ISLHD_2019_28	Pantoea gaviniae	665914	S	21	2	23	1e-05
ISLHD_2019_28	Hafnia alvei	569	S	19	0	19	1e-05
ISLHD_2019_28	Edwardsiella hoshinae	93378	S	5	2	7	0.0
ISLHD_2019_28	Vibrio gazogenes	687	S	49	0	49	2e-05
ISLHD_2019_28	Desulfarculus baarsii	453230	S	4	0	4	0.0
ISLHD_2019_28	Staphylococcus aureus	1280	S	26	1	27	1e-05
ISLHD_2019_28	Homo sapiens	9606	S	24	0	24	1e-05
SRR14144466	Salmonella enterica	28901	S	3182526	272961	3455487	0.99409
SRR14144466	Salmonella bongori	54736	S	734	8	742	0.00021
SRR14144466	Escherichia coli	562	S	3945	3895	7840	0.00226
SRR14144466	Escherichia albertii	208962	S	88	3	91	3e-05
SRR14144466	Escherichia fergusonii	564	S	58	2	60	2e-05
SRR14144466	Escherichia marmotae	1499973	S	34	0	34	1e-05
SRR14144466	Citrobacter werkmanii	67827	S	162	37	199	6e-05
SRR14144466	Citrobacter freundii	546	S	72	106	178	5e-05
SRR14144466	Citrobacter freundii complex sp. CFNIH2	2066049	S	35	61	96	3e-05
SRR14144466	Citrobacter freundii complex sp. CFNIH3	2077147	S	16	21	37	1e-05
SRR14144466	Citrobacter braakii	57706	S	15	33	48	1e-05
SRR14144466	Citrobacter freundii complex sp. CFNIH9	2077149	S	9	20	29	1e-05
SRR14144466	Citrobacter youngae	133448	S	7	14	21	1e-05
SRR14144466	Citrobacter freundii complex sp. CFNIH4	2077148	S	4	16	20	1e-05
SRR14144466	Citrobacter koseri	545	S	179	7	186	5e-05
SRR14144466	Citrobacter rodentium	67825	S	120	3	123	4e-05
SRR14144466	Citrobacter amalonaticus	35703	S	65	51	116	3e-05
SRR14144466	Citrobacter farmeri	67824	S	47	8	55	2e-05
SRR14144466	Citrobacter sp. FDAARGOS_156	1702170	S	42	10	52	1e-05
SRR14144466	Citrobacter sp. CRE-46	1703250	S	35	95	130	4e-05
SRR14144466	Citrobacter sp. CFNIH10	1920110	S	15	72	87	3e-05
SRR14144466	Enterobacter cloacae	550	S	153	101	254	7e-05
SRR14144466	Enterobacter hormaechei	158836	S	47	155	202	6e-05
SRR14144466	Enterobacter asburiae	61645	S	45	6	51	1e-05
SRR14144466	Enterobacter cancerogenus	69218	S	25	0	25	1e-05
SRR14144466	Enterobacter roggenkampii	1812935	S	22	11	33	1e-05
SRR14144466	Enterobacter cloacae complex sp.	2027919	S	14	3	17	0.0
SRR14144466	Enterobacter cloacae complex sp. FDA-CDC-AR_0164	2077136	S	7	7	14	0.0
SRR14144466	Enterobacter cloacae complex sp. ECNIH7	1915310	S	4	2	6	0.0
SRR14144466	Enterobacter sp. SA187	1914861	S	71	1	72	2e-05
SRR14144466	Enterobacter sp. FY-07	1692238	S	49	0	49	1e-05
SRR14144466	Enterobacter sp. 638	399742	S	30	0	30	1e-05
SRR14144466	Enterobacter bugandensis	881260	S	21	2	23	1e-05
SRR14144466	Enterobacter sp. R4-368	1166130	S	16	0	16	0.0
SRR14144466	Enterobacter sp. E20	1560339	S	4	3	7	0.0
SRR14144466	Enterobacter sp. ODB01	1827481	S	4	5	9	0.0
SRR14144466	Klebsiella pneumoniae	573	S	342	379	721	0.00021
SRR14144466	Klebsiella oxytoca	571	S	79	8	87	3e-05
SRR14144466	Klebsiella aerogenes	548	S	66	2	68	2e-05
SRR14144466	Klebsiella variicola	244366	S	32	22	54	2e-05
SRR14144466	Klebsiella michiganensis	1134687	S	27	6	33	1e-05
SRR14144466	Klebsiella quasipneumoniae	1463165	S	20	5	25	1e-05
SRR14144466	Klebsiella quasivariicola	2026240	S	14	0	14	0.0
SRR14144466	Klebsiella sp. M5al	1934254	S	4	1	5	0.0
SRR14144466	Cronobacter sakazakii	28141	S	34	29	63	2e-05
SRR14144466	Cronobacter dublinensis	413497	S	30	5	35	1e-05
SRR14144466	Cronobacter muytjensii	413501	S	24	4	28	1e-05
SRR14144466	Cronobacter condimenti	1163710	S	23	2	25	1e-05
SRR14144466	Cronobacter turicensis	413502	S	21	5	26	1e-05
SRR14144466	Cronobacter malonaticus	413503	S	10	26	36	1e-05
SRR14144466	Cronobacter universalis	535744	S	9	4	13	0.0
SRR14144466	Kosakonia cowanii	208223	S	76	0	76	2e-05
SRR14144466	Kosakonia oryzae	497725	S	45	32	77	2e-05
SRR14144466	Kosakonia sacchari	1158459	S	30	0	30	1e-05
SRR14144466	Kosakonia radicincitans	283686	S	5	12	17	0.0
SRR14144466	Enterobacteriaceae bacterium strain FGI 57	693444	S	62	0	62	2e-05
SRR14144466	Plautia stali symbiont	891974	S	15	0	15	0.0
SRR14144466	Enterobacteriaceae bacterium ENNIH1	2066051	S	11	0	11	0.0
SRR14144466	Enterobacteriaceae bacterium w17	2282309	S	8	11	19	1e-05
SRR14144466	Enterobacteriaceae bacterium w6	2282310	S	6	8	14	0.0
SRR14144466	Blochmannia endosymbiont of Camponotus (Colobopsis) obliquus	1505597	S	7	4	11	0.0
SRR14144466	secondary endosymbiont of Ctenarytaina eucalypti	1199245	S	9	0	9	0.0
SRR14144466	Candidatus Hamiltonella defensa	138072	S	5	0	5	0.0
SRR14144466	Candidatus Doolittlea endobia	1778262	S	15	0	15	0.0
SRR14144466	secondary endosymbiont of Trabutina mannipara	1835721	S	9	0	9	0.0
SRR14144466	Candidatus Hoaglandella endobia	1778263	S	8	0	8	0.0
SRR14144466	Lelliottia amnigena	61646	S	63	2	65	2e-05
SRR14144466	Lelliottia jeotgali	1907578	S	36	7	43	1e-05
SRR14144466	Lelliottia sp. WB101	2153385	S	28	5	33	1e-05
SRR14144466	Lelliottia nimipressuralis	69220	S	13	1	14	0.0
SRR14144466	[Enterobacter] lignolyticus	1334193	S	77	0	77	2e-05
SRR14144466	Pluralibacter gergoviae	61647	S	67	0	67	2e-05
SRR14144466	Raoultella ornithinolytica	54291	S	51	47	98	3e-05
SRR14144466	Raoultella planticola	575	S	20	2	22	1e-05
SRR14144466	Leclercia sp. LSNIH1	1920114	S	26	2	28	1e-05
SRR14144466	Leclercia sp. LSNIH3	1920116	S	8	12	20	1e-05
SRR14144466	Leclercia adecarboxylata	83655	S	5	7	12	0.0
SRR14144466	Cedecea neteri	158822	S	51	0	51	1e-05
SRR14144466	Shimwellia blattae	563	S	43	0	43	1e-05
SRR14144466	Shigella dysenteriae	622	S	22	12	34	1e-05
SRR14144466	Shigella flexneri	623	S	12	7	19	1e-05
SRR14144466	Gibbsiella quercinecans	929813	S	24	0	24	1e-05
SRR14144466	Kluyvera intermedia	61648	S	13	0	13	0.0
SRR14144466	Limnobaculum parvum	2172103	S	11	0	11	0.0
SRR14144466	Candidatus Riesia pediculicola	401619	S	4	1	5	0.0
SRR14144466	Candidatus Moranella endobia	1048758	S	6	-6	0	0.0
SRR14144466	Pantoea sp. PSNIH2	1484157	S	4626	693	5319	0.00153
SRR14144466	Pantoea gaviniae	665914	S	33	0	33	1e-05
SRR14144466	Pantoea ananatis	553	S	20	0	20	1e-05
SRR14144466	Pantoea vagans	470934	S	14	1	15	0.0
SRR14144466	Pantoea sp. PSNIH1	1484158	S	14	0	14	0.0
SRR14144466	Pantoea agglomerans	549	S	13	0	13	0.0
SRR14144466	Pantoea alhagi	1891675	S	13	0	13	0.0
SRR14144466	Pantoea sp. At-9b	592316	S	12	0	12	0.0
SRR14144466	Pantoea rwandensis	1076550	S	10	0	10	0.0
SRR14144466	Pantoea stewartii	66269	S	9	0	9	0.0
SRR14144466	Erwinia billingiae	182337	S	14	0	14	0.0
SRR14144466	Erwinia gerundensis	1619313	S	14	0	14	0.0
SRR14144466	Erwinia persicina	55211	S	9	0	9	0.0
SRR14144466	Erwinia tasmaniensis	338565	S	9	0	9	0.0
SRR14144466	Erwinia amylovora	552	S	8	0	8	0.0
SRR14144466	Erwinia sp. Ejp617	215689	S	7	14	21	1e-05
SRR14144466	Candidatus Erwinia sp. ErCipseudotaxifoliae	1922217	S	7	0	7	0.0
SRR14144466	Tatumella ptyseos	82987	S	11	1	12	0.0
SRR14144466	Tatumella citrea	53336	S	10	1	11	0.0
SRR14144466	Buchnera aphidicola	9	S	19	-2	17	0.0
SRR14144466	Serratia marcescens	615	S	41	13	54	2e-05
SRR14144466	Serratia plymuthica	82996	S	36	27	63	2e-05
SRR14144466	Serratia sp. ATCC 39006	104623	S	14	0	14	0.0
SRR14144466	Serratia fonticola	47917	S	13	0	13	0.0
SRR14144466	Serratia sp. FGI94	671990	S	10	1	11	0.0
SRR14144466	Serratia liquefaciens	614	S	6	0	6	0.0
SRR14144466	Serratia sp. YD25	1759437	S	6	0	6	0.0
SRR14144466	Serratia ficaria	61651	S	5	0	5	0.0
SRR14144466	Serratia proteamaculans	28151	S	4	0	4	0.0
SRR14144466	Yersinia pestis	632	S	31	111	142	4e-05
SRR14144466	Yersinia pseudotuberculosis	633	S	4	0	4	0.0
SRR14144466	Yersinia enterocolitica	630	S	28	7	35	1e-05
SRR14144466	Yersinia kristensenii	28152	S	9	8	17	0.0
SRR14144466	Yersinia ruckeri	29486	S	7	0	7	0.0
SRR14144466	Yersinia entomophaga	935293	S	7	0	7	0.0
SRR14144466	Yersinia frederiksenii	29484	S	6	6	12	0.0
SRR14144466	Yersinia intermedia	631	S	4	1	5	0.0
SRR14144466	Yersinia aldovae	29483	S	4	0	4	0.0
SRR14144466	Rahnella aquatilis	34038	S	5	15	20	1e-05
SRR14144466	Rahnella sp. ERMR1:05	1805933	S	4	0	4	0.0
SRR14144466	Candidatus Fukatsuia symbiotica	1878942	S	21	0	21	1e-05
SRR14144466	Chania multitudinisentens	1639108	S	14	0	14	0.0
SRR14144466	Pectobacterium carotovorum	554	S	88	19	107	3e-05
SRR14144466	Pectobacterium atrosepticum	29471	S	4	0	4	0.0
SRR14144466	Pectobacterium parmentieri	1905730	S	4	1	5	0.0
SRR14144466	Dickeya dianthicola	204039	S	18	50	68	2e-05
SRR14144466	Dickeya chrysanthemi	556	S	11	1	12	0.0
SRR14144466	Dickeya zeae	204042	S	10	0	10	0.0
SRR14144466	Dickeya solani	1089444	S	8	3	11	0.0
SRR14144466	Dickeya paradisiaca	69223	S	7	0	7	0.0
SRR14144466	Dickeya dadantii	204038	S	7	1	8	0.0
SRR14144466	Candidatus Sodalis pierantonius	1486991	S	25	10	35	1e-05
SRR14144466	Sodalis glossinidius	63612	S	10	0	10	0.0
SRR14144466	Sodalis endosymbiont of Henestaris halophilus	1929246	S	9	0	9	0.0
SRR14144466	Sodalis praecaptivus	1239307	S	6	2	8	0.0
